type,timestamp,ping.latency,download.bandwidth,upload.bandwidth,packetLoss,isp,server.name,server.host,result.url
result,2020-07-26 13:59:58+07:00,66.17699999999999,14.160272,0.592096,6.185567010309278,M247 Ltd,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/f4da3571-322f-4f54-a45e-7a4ee6022d9d
result,2020-07-26 14:21:41+07:00,12.395999999999999,88.193336,0.490416,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/84a4482a-42a3-4bdf-b0a1-5af1bd0cc718
result,2020-07-26 14:39:56+07:00,13.097999999999999,90.344152,0.402952,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/c702bcea-4399-45c1-b23c-66b1d25a5030
result,2020-07-26 15:16:17+07:00,12.437999999999999,98.158224,0.540416,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/a6b890c2-7eab-48eb-aa76-e35003c332f9
result,2020-07-26 15:36:13+07:00,12.198,93.298736,0.582784,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/521c1afa-77b9-4892-bc92-54445de3475f
result,2020-07-26 20:52:57+07:00,18.402,77.519928,0.3568,0.7299270072992701,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/ba2f6f94-d205-47cd-b6ec-07de57e90bc6
result,2020-07-26 21:00:49+07:00,32.79,27.055944,0.320328,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/73da699d-9226-40a4-9162-3bd0bae08040
result,2020-07-26 21:15:41+07:00,41.848,6.728216,0.42472,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/ba6b8ec0-7dd7-4132-9cfe-24f7f19754c9
result,2020-07-26 21:30:42+07:00,12.387,47.490312,0.385576,0.7692307692307693,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/7a8ab211-f2a1-4121-8564-278e61c9a67a
result,2020-07-26 21:45:50+07:00,41.915,97.613872,0.349,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/6767cb57-ddbb-4e81-9938-f1f0634ffba2
result,2020-07-26 22:00:45+07:00,10.929,110.960888,0.402672,0.3333333333333333,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/1cad9abf-b975-4542-ae46-91cdf6718b05
result,2020-07-26 22:15:42+07:00,10.777999999999999,91.855664,0.497904,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/54973150-2dcf-4caf-ac15-7cbb697096e8
result,2020-07-26 22:30:45+07:00,11.179,21.595784,0.474088,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/2ae87e6c-2ff4-4b32-8e25-188f4db8d0d7
result,2020-07-26 22:46:11+07:00,73.976,17.558728,0.616432,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/004ac78b-65c9-4af9-850a-13499e533a5b
result,2020-07-26 23:00:38+07:00,16.647000000000002,100.701656,0.616408,1.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/f48ce740-9994-4921-9880-8a13061fb3fd
result,2020-07-26 23:15:38+07:00,9.43,21.282144,0.637792,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/549e3007-744f-4475-ad80-634cef14b9a8
result,2020-07-26 23:30:35+07:00,10.499,88.902,0.4748,0.3802281368821293,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/eed0d30d-83a2-434b-84d3-b88b9b8115db
result,2020-07-26 23:45:36+07:00,11.790999999999999,120.656912,0.484048,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/4bb8977d-537d-4376-9110-f79c2f6f2622
result,2020-07-27 00:00:39+07:00,13.630999999999998,128.125392,0.671888,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/37d7abb2-0c87-43e4-9214-08018ba3d7c4
result,2020-07-27 00:15:40+07:00,9.665,104.5074,0.691832,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/4e7992db-fc08-461f-9f05-ae63ca7e363e
result,2020-07-27 00:30:38+07:00,11.84,144.3656,0.666288,0.6666666666666666,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/9ebecaf3-656b-4c93-b500-a09d532b4190
result,2020-07-27 00:45:37+07:00,9.945,101.299128,0.815624,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/bca05ad0-9720-475b-977c-9c229bfd3d3c
result,2020-07-27 01:00:41+07:00,11.22,105.104136,0.83984,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/f47e3974-2b4b-4397-94da-0c7e6fc06c2f
result,2020-07-27 01:15:45+07:00,11.698,110.212544,0.786328,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/983e5576-2bea-4101-adb3-664ba1e4a7c8
result,2020-07-27 01:30:42+07:00,11.015,152.61288,0.7604,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/3122a532-247c-496f-bd82-e5e13b3b66a2
result,2020-07-27 01:45:38+07:00,11.1,52.217856,0.811984,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/76bc68a4-4819-4a33-900d-d71489991184
result,2020-07-27 02:00:43+07:00,8.441,72.362688,0.843488,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/a6cf65b6-ce32-45b7-befa-f2142d0947dc
result,2020-07-27 02:15:32+07:00,11.350999999999999,129.031752,0.923808,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/a97f01fe-fca7-4767-b714-a223e1e60899
result,2020-07-27 02:30:36+07:00,9.995,127.382816,0.757544,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/649bb1f9-67e2-4469-ae73-3af845cfd869
result,2020-07-27 02:45:39+07:00,11.767000000000001,145.498152,1.002264,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/fba532ff-9b95-4e81-948c-54a46d262fd9
result,2020-07-27 03:00:35+07:00,9.829,72.709936,0.913456,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/2d581b9d-575e-4881-8ce6-032c82202ff4
result,2020-07-27 03:15:30+07:00,7.939,67.866848,0.938728,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/1ca42468-a04a-483e-aee1-b4682f53881d
result,2020-07-27 03:30:40+07:00,9.082,89.720432,0.820304,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/bfe292da-e5c5-4214-80a9-1a93c782f9a2
result,2020-07-27 03:45:36+07:00,11.535,138.131704,0.805168,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/3d475b4c-7f29-4261-a717-5bcf134362a8
result,2020-07-27 04:00:38+07:00,11.155999999999999,150.906032,0.721176,0.34965034965034963,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/a206ac51-ba7b-483b-9cb5-4e3068a376c2
result,2020-07-27 04:15:35+07:00,9.097999999999999,64.8986,0.675184,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/182f439d-9c89-4d25-bd8a-d1bd1a6006f6
result,2020-07-27 04:30:41+07:00,9.919,124.768256,0.731296,0.36764705882352944,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/5583e2e9-e266-421f-aaec-172f9f790eb2
result,2020-07-27 04:45:43+07:00,10.759,123.352816,0.63808,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/35b8854c-5e72-4174-b6fc-d451c4e4706d
result,2020-07-27 05:00:40+07:00,11.015,101.058872,0.53408,0.3333333333333333,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/ca6e0441-f833-4f26-9b04-137097f77bd8
result,2020-07-27 05:15:40+07:00,12.759,46.718096,0.374408,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/4da286a6-a341-46d2-8056-45d423c3a205
result,2020-07-27 05:30:35+07:00,17.199,42.226016,0.3462,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/dd5da332-f693-42b9-8308-2e21bf461999
result,2020-07-27 05:45:40+07:00,9.431000000000001,39.936312,0.655752,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/f29a6216-5313-4d87-87ae-d1cebff4eb3f
result,2020-07-27 06:00:35+07:00,10.713,132.597376,0.737896,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/3be04912-6651-4dfc-8dd3-82e5177cc006
result,2020-07-27 06:15:46+07:00,9.737,140.897528,0.725248,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/8ce7c8e1-492d-4dc8-9cf1-e144473b8b94
result,2020-07-27 06:30:40+07:00,12.5,87.541704,0.738464,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/aab51407-a1ac-4937-9541-10307626ea60
result,2020-07-27 06:45:41+07:00,11.92,147.142432,0.660264,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/40e5b178-ff36-4d6f-9e1f-e28850e09cf3
result,2020-07-27 07:00:41+07:00,10.513,35.1648,0.66148,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/96a6f8f2-c2d4-44e4-a0be-1c671715573e
result,2020-07-27 07:15:39+07:00,10.238999999999999,67.425616,0.606792,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/23673e8a-dd82-4083-8f9f-52ea15159fb3
result,2020-07-27 07:30:39+07:00,10.946,54.634144,0.4538,6.68896321070234,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/ee90fe66-5dfb-43bf-a942-9302a29146c5
result,2020-07-27 07:45:43+07:00,51.236000000000004,103.323288,0.493136,0.8032128514056225,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/d1763429-9b80-4b81-a501-bdf8b5e253f9
result,2020-07-27 08:00:34+07:00,10.82,16.174168,0.510032,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/c86ab904-83af-4190-968d-ca1205bcdc2d
result,2020-07-27 08:15:37+07:00,19.590999999999998,15.327168,0.461336,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/d76c0cd2-3a87-46da-990e-f6ede17a4cbd
result,2020-07-27 08:30:40+07:00,62.96,7.084424,0.308304,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/5c6c1aa9-9883-4cca-b86e-0b4c83497f98
result,2020-07-27 08:46:17+07:00,657.814,41.382552,0.443816,7.339449541284404,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/de593765-a199-4d9d-9ccf-48a5b3e29af1
result,2020-07-27 09:00:38+07:00,9.948,70.459456,0.394312,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/a70ce5ae-1cdb-4cfa-be11-509045d1f4e6
result,2020-07-27 09:15:37+07:00,15.119000000000002,68.125736,0.347944,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/d77de2b2-8db3-4bc2-bdb8-8daff1ce6c80
result,2020-07-27 09:30:42+07:00,19.442,117.023832,0.425024,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/4f052cde-c88e-4264-b2b0-b292e1b9680e
result,2020-07-27 09:45:35+07:00,11.549000000000001,146.293544,0.486568,0.6666666666666666,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/bff9fb7f-8454-4657-8ac6-58f748d604e0
result,2020-07-27 10:15:46+07:00,13.304,7.52488,0.321752,5.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/d315844d-3d52-4643-a7e0-0dbfcdc490f0
result,2020-07-27 10:31:15+07:00,83.309,44.451384,0.268248,0.6688963210702341,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/75434a22-58eb-4c72-a647-b14f4eda88df
result,2020-07-27 10:45:31+07:00,11.360999999999999,99.448504,0.36324,1.2195121951219512,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/de62f024-2a09-46e9-b6f4-38ac8b3410b8
result,2020-07-27 11:00:40+07:00,10.994000000000002,134.5366,0.405672,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/b455d721-660f-4be8-9fc6-2ea718167ba1
result,2020-07-27 11:15:44+07:00,12.042,121.280248,0.421568,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/df84c131-72b9-4302-a240-54842defdb8c
result,2020-07-27 11:30:40+07:00,79.042,7.630416,0.3624,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/42bb16dc-5433-4c09-a12b-bf8fb723e793
result,2020-07-27 11:43:34+07:00,410.01,41.978136,0.33856,5.343511450381679,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/02c4cb1a-b528-4047-a306-08536947896f
result,2020-07-27 11:46:12+07:00,86.79299999999999,46.74104,0.313784,4.25531914893617,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/e29e58ca-d48e-4822-83d4-19e5a0e3738a
result,2020-07-27 12:00:37+07:00,11.142999999999999,18.182256,0.664632,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/a8bb128d-839c-4cb8-8e78-ba9c4c856066
result,2020-07-27 12:16:02+07:00,88.863,47.378208,0.432848,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/b1c8e605-6d4e-46ed-afe5-41be2c824dfb
result,2020-07-27 12:31:10+07:00,452.165,6.522088,0.18596,3.0927835051546397,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/9ede9dcb-bca5-4a6b-b285-7c86f872c940
result,2020-07-27 12:45:36+07:00,13.262,105.00984,0.640544,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/c0ea6a3d-8625-415f-8168-a63f80c0372a
result,2020-07-27 13:00:42+07:00,9.371,29.901056,0.570688,5.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/05852798-0f0a-4ce7-a276-22e07a010180
result,2020-07-27 13:15:36+07:00,9.875,25.098928,0.577176,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/4bfecc88-a28f-4e41-81b2-98fcc223afc5
result,2020-07-27 13:30:46+07:00,18.121,137.650752,0.39492,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/272edb68-503b-442c-a0cb-4bcae9b83f1f
result,2020-07-27 13:45:44+07:00,9.527000000000001,12.708352,0.500448,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/9de2bfc2-570d-4d43-b2a1-ed2e79cc1e05
result,2020-07-27 14:00:31+07:00,8.017999999999999,92.083568,0.523888,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/cc6c69c4-e649-41d4-8e79-a89720b7251e
result,2020-07-27 14:30:34+07:00,9.883,11.792328,0.465968,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/0aad7ca9-6410-469f-9f0d-133481a14a7b
result,2020-07-27 14:45:45+07:00,10.368,89.140992,0.523456,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/739296c8-f274-45e5-8938-6f5eb39729f0
result,2020-07-27 15:00:45+07:00,61.946000000000005,52.084256,0.52176,6.666666666666668,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/611b8532-e797-4e4e-bba7-8614c4c5a792
result,2020-07-27 15:15:41+07:00,15.675,120.336536,0.39956,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/153015fe-816f-454c-b154-592800d95b2a
result,2020-07-27 15:30:45+07:00,20.493000000000002,69.58352,0.385584,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/fb1a3bb4-7fe3-4876-a8ae-2ae38d2c5294
result,2020-07-27 15:45:45+07:00,10.068999999999999,3.970328,0.522424,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/29193db8-5e5f-4797-9020-3ef46f76c9e4
result,2020-07-27 16:00:45+07:00,36.834,35.09908,0.414104,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/b9f4da59-07e1-4023-b684-f3356e13a503
result,2020-07-27 16:15:47+07:00,13.782,80.919552,0.455248,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/7c0fb41b-6f70-4524-947e-697f7fdebb99
result,2020-07-27 16:30:41+07:00,13.745999999999999,77.213312,0.40804,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/3f5ef662-5acd-486f-a26f-53a4727f052a
result,2020-07-27 16:45:47+07:00,22.293000000000003,70.555464,0.46704,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/69f8da6e-7a55-4f40-ac0f-cc58f56b2c71
result,2020-07-27 17:00:30+07:00,23.48,54.494112,12.56224,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/4621c8b9-7eff-42df-a112-4cc36ebad890
result,2020-07-27 17:15:40+07:00,26.397,49.448944,9.816776,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/fb9e1e95-1a0d-44a6-8790-16b4ae25665c
result,2020-07-27 17:30:27+07:00,12.453,56.651504,14.718504,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/2457e9d5-7998-42e2-a00d-886699e72425
result,2020-07-27 17:45:26+07:00,22.475,97.029536,15.026896,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/291b6111-e50c-4843-9df4-c01a92133281
result,2020-07-27 17:57:59+07:00,23.045,108.4016,14.659728,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/b48b8571-90ed-46a0-93fa-46ade5ed51d0
result,2020-07-27 18:00:29+07:00,23.003,65.72836,15.022584,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/94a154eb-04bb-4363-ba58-b43eeb21ca90
result,2020-07-27 18:03:41+07:00,21.335,132.663544,15.370056,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/96c47173-3e5b-4e54-8f81-dc9078402a8a
result,2020-07-27 18:09:09+07:00,19.837,39.96036,13.45268,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/b8e36686-8f0f-4efb-ba85-3efb33204514
result,2020-07-27 18:15:42+07:00,144.82,142.462648,5.541544,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/a2d7a11d-d8e1-4136-99b2-f206fbcdbbc4
result,2020-07-27 18:30:39+07:00,21.648000000000003,66.021072,11.812064,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/7a218874-fffb-4a3d-832d-ba82a492cf2e
result,2020-07-27 18:45:25+07:00,15.359000000000002,91.496592,13.704672,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/8818524a-281c-4fee-8cc7-ae6f1fc3fb8b
result,2020-07-27 19:00:39+07:00,51.431000000000004,55.95728,9.223576,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/76d5e726-c615-4982-bbd4-9caa47c898da
result,2020-07-27 19:15:38+07:00,12.272,53.815328,11.65784,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/10e26ced-ac27-45cb-84f6-28382949c93e
result,2020-07-27 19:30:29+07:00,14.696,129.101192,14.41848,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/da55dd0d-40d9-48a7-a067-892beeef5519
result,2020-07-27 19:45:24+07:00,13.343,118.738016,13.673944,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/153a8979-c971-4dac-bb39-86bac9edf7e6
result,2020-07-27 20:00:37+07:00,52.547,76.616,11.370264,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/0108be0c-83ce-4f2f-9dce-5f63d055046c
result,2020-07-27 20:15:27+07:00,14.864,115.279024,14.64016,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/983968cf-af51-4180-8b0f-f255690c5b88
result,2020-07-27 20:30:27+07:00,15.307,80.332688,12.263664,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/d0e4fcf8-a118-48b0-8b82-26a6cd9b6fb8
result,2020-07-27 20:45:36+07:00,50.023999999999994,18.388208,13.777688,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/963c07a6-2e1b-42f8-b408-b6ba0f663815
result,2020-07-27 21:00:28+07:00,11.455,17.825816,15.102112,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/36cc562c-0753-4af2-82ac-8b6dccb237a9
result,2020-07-27 21:15:30+07:00,22.005,5.554888,12.060488,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/eb2501cb-16fb-4142-b9d8-b1ef810d7c2f
result,2020-07-27 21:30:22+07:00,14.290999999999999,96.830824,14.190072,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/3715db29-1e38-4979-9f1f-14d6be199abc
result,2020-07-27 21:45:30+07:00,14.263,99.652344,14.290104,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/08238fe5-f6df-4ff7-8fb4-3af43993ff3b
result,2020-07-27 22:00:19+07:00,7.9270000000000005,110.362528,15.386432,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/caab5d61-0ec4-424c-ba61-c30057c86d90
result,2020-07-27 22:15:29+07:00,10.466,80.975584,14.199512,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/fc9ddd2c-4c8e-4f22-9ddb-c269227a0500
result,2020-07-27 22:30:24+07:00,10.722999999999999,128.212936,14.88696,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/9ae9d66a-6b3f-4086-a685-4655684b8e03
result,2020-07-27 22:45:23+07:00,13.623,19.546064,15.061936,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/47139384-b338-4e1d-998b-1b3a6d442895
result,2020-07-27 23:00:29+07:00,16.519000000000002,87.399728,15.359488,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/a45f6a7d-1937-4cfa-b7f1-c345ebdbd9dd
result,2020-07-27 23:15:24+07:00,10.82,114.39364,14.427528,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/aeb74baa-38a3-4bc5-83b1-9e97415238f4
result,2020-07-27 23:30:23+07:00,9.847000000000001,127.494544,15.291104,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/75f24364-ae6e-420d-a5d6-daaab01141b7
result,2020-07-27 23:45:24+07:00,27.889,140.312328,15.51664,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/a42cf661-6429-4db6-9a1b-bd48a4c379fc
result,2020-07-28 00:00:19+07:00,9.779,122.159128,15.50844,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/7805587e-fc75-407e-bd1d-aa56e5dc8c8d
result,2020-07-28 00:15:13+07:00,9.807,148.151952,15.496888,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/342db2af-7a58-4ff2-8839-36b1f328fe07
result,2020-07-28 00:30:23+07:00,9.941,42.016032,15.306104,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/d79fb355-231c-4615-a6e9-09e7b7cb6848
result,2020-07-28 00:45:14+07:00,9.502,103.30956,14.579464,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/8f89eb3d-7d9c-4778-8d3c-d82048fd3bb6
result,2020-07-28 01:00:17+07:00,9.052,45.353904,15.48304,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/19194bd9-587e-4358-ab34-f49c0b897d47
result,2020-07-28 01:15:25+07:00,8.638,148.328248,15.519024,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/b8deea71-c09e-446a-bd0e-478075388d81
result,2020-07-28 01:30:23+07:00,11.169,100.77944,15.609224,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/444221ab-6970-41fb-b2dc-44c8c9197656
